,Unnamed: 0,artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,simple_track_name,simple_track_and_artist,artist_popularity,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua & Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo - Brazzaville,Congo - Kinshasa,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Islas Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard & McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Macedonia (FYROM),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar (Burma),Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Rwanda,Réunion,Samoa,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia & South Sandwich Islands,South Korea,South Sudan,Spain,Sri Lanka,St. Barthélemy,St. Helena,St. Kitts & Nevis,St. Lucia,St. Martin,St. Pierre & Miquelon,St. Vincent & Grenadines,Sudan,Suriname,Svalbard & Jan Mayen,Swaziland,Sweden,Switzerland,Syria,São Tomé & Príncipe,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Turks & Caicos Islands,Tuvalu,U.S. Outlying Islands,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis & Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands,date_and_views
0,108600,Bhad Bhabie,36FpIIYLq6qmbtBrJv4WJ3,Affiliated (feat. Asian Doll),0.0376,0.823,146091,0.722,0.0,6,0.146,-6.415,0,0.13699999999999998,160.034,4,0.746,53,Affiliated ,Affiliated  Bhad Bhabie,72.0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,9,0,0,2,20,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,3,0,25,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,4,8,43,0,0,0,0,0,0,0,0,0,0,0,0,"('737580', 'Sep 18, 2018')"
1,108601,David Osborne,3mDu0eRcGLYLE9ehplC6bY,You'll Never Know,0.987,0.429,230044,0.157,0.868,5,0.0987,-15.359000000000002,1,0.0476,76.92699999999998,4,0.15,59,You'll Never Know,You'll Never Know David Osborne,50.0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,82,0,0,0,0,0,0,0,0,0,0,0,0,"('5360', 'Dec 21, 2012')"
2,108602,Miky Woodz,42DnWYnKXxOA2fMSG9zmLY,No Hay Limite,0.146,0.8170000000000001,202147,0.6990000000000001,0.0,1,0.11599999999999999,-5.129,1,0.0823,76.498,4,0.642,55,No Hay Limite,No Hay Limite Miky Woodz,75.0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('7962918', 'Sep 13, 2018')"
3,108603,Charli XCX,4neipBD8hA1q2g1FS9hgAC,No Angel,0.0182,0.746,186694,0.711,0.0,8,0.06,-5.318,1,0.0512,98.03200000000001,4,0.517,54,No Angel,No Angel Charli XCX,77.0,0,0,0,0,0,0,0,0,0,33,0,0,8,5,0,0,0,0,0,0,6,0,0,0,0,39,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,40,0,0,0,93,0,0,0,0,37,0,0,0,0,0,0,0,0,0,33,85,0,42,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,58,0,0,0,0,0,0,44,5,6,0,1,4,0,0,10,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,43,0,0,0,0,0,0,0,0,0,0,0,55,0,29,100,10,0,5,6,25,0,4,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,14,27,0,0,0,48,0,0,0,0,0,0,0,"('186555', 'Jun 28, 2018')"
4,108604,HE$H,33qCApqUhEJ48iB4UrS36N,Hit a Lick,0.000525,0.723,281384,0.982,0.805,1,0.299,-2.227,0,0.132,144.879,4,0.0794,30,Hit a Lick,Hit a Lick HE$H,35.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,100,0,0,0,0,0,0,0,0,0,0,0,0,"('4354', 'Aug 31, 2018')"
5,108605,Tritonal,7EntQCY8iZl3DnrBtXJpqD,Invincible Sun,0.0197,0.687,483601,0.71,0.5529999999999999,10,0.0682,-9.631,0,0.0679,133.993,4,0.511,0,Invincible Sun,Invincible Sun Tritonal,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('185176', 'Jul 17, 2011')"
6,108606,Jarren Benton,7JJ5LODKW98YlDGsXeOph4,Don’t Need You,0.608,0.838,220576,0.733,5.260000000000001e-05,8,0.58,-4.974,1,0.106,115.866,4,0.669,50,Don’t Need You,Don’t Need You Jarren Benton,53.0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,52,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,0,0,0,0,0,0,0,0,0,0,0,0,"('2328891', 'Jul 27, 2018')"
7,108607,Excision,2Q2ZyzziYHeusZVlTbnjnb,Her - Wooli Remix,0.00364,0.368,217600,0.953,0.29,5,0.652,-1.8769999999999998,0,0.5710000000000001,74.928,4,0.237,30,Her ,Her  Excision,63.0,0,0,7,0,0,0,0,0,0,9,0,0,56,41,85,0,0,17,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,17,0,53,0,0,0,0,0,9,0,0,0,9,0,0,0,0,17,24,0,0,48,26,0,60,0,0,0,12,7,0,0,0,0,0,0,0,0,24,14,0,0,0,0,0,0,24,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,17,9,0,2,68,0,17,17,100,2,0,0,0,58,0,0,14,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,26,26,0,63,0,0,73,0,0,0,0,53,0,21,0,0,0,0,0,9,46,0,12,19,0,0,14,2,0,0,0,0,9,0,17,0,0,26,0,0,0,0,0,80,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,29,21,0,0,7,0,0,7,0,0,0,0,85,0,80,0,0,0,0,0,0,2,24,56,85,0,0,0,0,0,9,0,0,0,0,0,0,"('378832', 'Oct 27, 2016')"
8,108608,Afrojack,0jb8yv9BI9BEOPDBXiwTnc,Bed Of Roses (feat. Stanaj),0.6609999999999999,0.534,201106,0.579,0.0,0,0.524,-4.374,1,0.0303,136.07299999999998,4,0.342,55,Bed Of Roses ,Bed Of Roses  Afrojack,73.0,0,0,0,0,0,0,0,0,0,13,0,0,20,96,0,0,0,6,0,0,30,0,0,0,0,13,15,0,0,9,0,0,0,25,0,0,0,0,30,0,0,0,0,0,18,0,0,0,13,0,0,0,0,34,60,0,0,0,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,36,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,33,0,0,40,0,9,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,53,0,23,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,14,73,0,16,35,0,0,22,1,0,0,0,0,0,0,20,0,0,16,0,22,100,0,0,42,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,22,14,0,0,0,0,11,0,0,0,0,0,0,0,"('1112764', 'Feb 14, 2018')"
9,108609,Andrew McMahon in the Wilderness,0wCvbxygwKpwDfDCAZlNhj,House In The Trees,0.0017699999999999999,0.496,238467,0.85,0.0,7,0.122,-5.94,0,0.0292,112.994,4,0.807,44,House In The Trees,House In The Trees Andrew McMahon in the Wilderness,58.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,31,0,0,0,0,0,0,0,0,0,0,0,0,"('26323', 'Nov 15, 2018')"
