,Unnamed: 0,artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,simple_track_name,simple_track_and_artist,artist_popularity,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua & Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo - Brazzaville,Congo - Kinshasa,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Islas Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard & McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Macedonia (FYROM),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar (Burma),Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Rwanda,Réunion,Samoa,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia & South Sandwich Islands,South Korea,South Sudan,Spain,Sri Lanka,St. Barthélemy,St. Helena,St. Kitts & Nevis,St. Lucia,St. Martin,St. Pierre & Miquelon,St. Vincent & Grenadines,Sudan,Suriname,Svalbard & Jan Mayen,Swaziland,Sweden,Switzerland,Syria,São Tomé & Príncipe,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Turks & Caicos Islands,Tuvalu,U.S. Outlying Islands,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis & Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands,date_and_views
0,94500,Down RTY,0SerBJAxnZdc0HGVBwQfCh,Srantd,2e-05,0.8109999999999999,144405,0.742,0.9129999999999999,6,0.0583,-8.302999999999999,1,0.0518,122.977,4,0.5710000000000001,14,Srantd,Srantd Down RTY,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('59', 'Nov 6, 2015')"
1,94501,Jauz,7fjR2x1go8ZChRMu75L1aj,Say Never,0.0009429999999999999,0.75,241127,0.635,0.363,3,0.54,-6.277,0,0.0503,135.032,4,0.617,39,Say Never,Say Never Jauz,62.0,0,0,8,0,0,0,0,0,0,19,0,0,42,26,0,0,0,22,0,0,31,0,0,0,0,27,0,0,0,19,0,0,0,24,0,0,0,0,39,0,0,0,0,0,22,0,0,0,19,0,0,0,0,23,29,0,0,0,30,0,40,0,0,21,24,10,49,0,0,0,0,0,0,0,28,17,0,0,0,0,0,0,22,0,0,34,0,0,0,0,22,0,0,0,0,0,0,29,24,32,0,16,24,0,3,44,0,22,24,100,8,0,0,0,70,0,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,13,0,0,0,0,28,28,0,50,0,0,0,0,0,0,0,31,0,17,0,0,0,0,24,30,86,0,22,35,0,28,24,3,0,0,0,0,9,0,18,0,0,37,0,33,38,0,0,48,0,7,0,21,42,0,0,0,0,0,0,0,0,0,0,0,28,21,0,0,13,0,43,10,0,0,0,0,78,0,7,0,0,0,0,0,0,4,27,43,46,0,0,0,0,19,6,0,0,0,0,0,0,"('30075', 'Aug 30, 2018')"
2,94502,Benjamin Ingrosso,1xK5yPizRPUUsyInZSOc1i,I Wouldn't Know,0.175,0.608,176507,0.7659999999999999,4.88e-06,5,0.21100000000000002,-7.835,1,0.064,101.015,4,0.565,56,I Wouldn't Know,I Wouldn't Know Benjamin Ingrosso,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,100,0,0,0,0,0,0,0,0,0,0,0,0,"('107161', 'Aug 26, 2018')"
3,94503,Matt Maher,5Fpor29izf9UW1wzqHNmGU,Hold Us Together (Live from Steinway),0.899,0.55,262920,0.317,3.94e-06,0,0.10400000000000001,-8.187000000000001,1,0.0341,84.083,4,0.22399999999999998,34,Hold Us Together ,Hold Us Together  Matt Maher,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,100,0,0,0,0,0,0,0,0,0,0,0,0,"('2144194', 'Mar 9, 2010')"
4,94504,The All-American Rejects,1DW61sF8M90L3DQjzjZ0xt,Stay - Demo,0.6579999999999999,0.6679999999999999,188314,0.344,0.0,1,0.0772,-11.67,1,0.0326,81.027,4,0.5579999999999999,41,Stay ,Stay  The All-American Rejects,69.0,0,0,4,0,0,0,0,0,0,8,0,0,25,19,0,89,0,5,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,16,0,26,0,0,0,0,0,11,0,0,0,6,0,0,0,0,12,20,0,0,0,20,0,19,0,0,5,6,3,11,0,0,0,0,0,0,0,17,14,0,0,0,0,0,14,15,0,0,22,0,0,0,0,8,0,0,0,0,0,0,0,16,17,0,4,14,0,0,28,0,10,17,71,11,0,0,3,19,0,0,6,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,44,0,0,6,0,0,0,0,13,19,0,31,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,7,37,0,15,17,0,0,15,2,0,0,0,0,4,0,12,0,0,23,0,19,0,0,0,28,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,14,0,0,14,0,0,0,0,100,8,4,0,0,0,0,0,0,3,10,25,33,0,0,0,0,7,8,0,0,0,0,0,0,"('5889', 'Aug 8, 2018')"
5,94505,DJ Labor,6DU7qG4cGrNpBSg767pyxI,"Warning, Pt. 2",5.52e-06,0.713,33488,0.87,0.895,0,0.0487,-13.504000000000001,1,0.0781,171.87,4,0.889,38,Warning,Warning DJ Labor,19.0,0,0,9,0,0,0,0,0,0,11,0,0,78,26,0,0,0,38,0,0,30,0,0,0,0,0,0,0,0,7,0,0,0,28,0,0,21,0,85,0,0,0,0,0,19,0,0,0,9,0,0,0,0,19,30,0,0,0,23,0,38,0,0,0,9,7,0,0,0,0,0,0,0,0,54,21,0,0,0,0,0,0,23,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,16,28,0,45,40,0,0,73,0,16,21,90,7,0,0,14,57,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,11,0,0,0,0,40,40,0,88,0,0,0,0,0,0,0,52,0,23,0,0,0,0,0,11,90,0,14,26,0,0,21,7,0,0,0,0,9,0,19,0,0,38,0,33,0,0,0,61,0,4,0,14,42,0,0,0,0,0,0,0,0,0,0,0,42,28,0,0,7,0,0,4,0,0,0,0,85,19,7,0,0,0,0,0,0,7,28,100,88,0,0,0,0,9,7,0,0,0,0,0,0,"('1641642', 'Nov 18, 2015')"
6,94506,Teen Top,5aaJ5Y9Rzv0XftLcIsftw1,LOVER,0.0717,0.748,202053,0.737,0.0,5,0.28800000000000003,-3.4410000000000003,1,0.038,103.001,4,0.48,43,LOVER,LOVER Teen Top,46.0,0,0,3,0,0,0,0,0,0,10,0,0,22,15,0,0,0,13,0,0,19,0,0,0,0,18,0,0,0,2,0,0,0,10,0,0,8,0,17,0,0,0,0,0,13,0,0,0,10,0,0,0,0,17,13,0,0,0,13,0,17,0,0,11,18,3,16,0,0,0,0,0,0,0,14,21,0,0,0,0,0,12,14,0,0,17,0,0,0,0,16,0,0,0,0,0,0,19,10,17,0,18,9,0,0,31,0,8,15,25,11,0,0,0,28,0,0,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,14,18,0,39,17,0,31,0,0,0,0,14,0,10,0,0,100,0,12,18,17,0,13,8,0,13,11,1,0,0,0,0,4,0,10,0,0,17,0,14,0,0,0,18,0,3,0,13,14,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,6,0,0,10,0,0,0,0,31,8,3,0,0,0,0,0,0,2,13,32,20,9,0,0,0,10,2,0,0,0,0,0,0,"('275275', 'Jul 3, 2018')"
7,94507,Pepe Gomez Jr. y su Grupo Union 82,1rjRdZ3OptBUnvL0ImiltE,El Piropo - Versión Sonidera,0.13,0.8220000000000001,231973,0.659,0.0,5,0.106,-4.3210000000000015,1,0.0418,94.973,4,0.701,50,El Piropo ,El Piropo  Pepe Gomez Jr. y su Grupo Union 82,40.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"('26819', 'Mar 22, 2018')"
8,94508,Specimen,7HqhMpu4L8OFSTSp6xwULh,Waste,0.000362,0.805,144405,0.6679999999999999,0.945,1,0.12300000000000001,-8.196,1,0.0876,122.995,4,0.514,14,Waste,Waste Specimen,44.0,0,0,3,0,0,0,0,0,0,5,0,0,35,15,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,5,3,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,100,8,0,0,29,0,6,8,50,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,37,15,0,37,0,0,0,0,0,0,0,18,0,29,0,0,0,0,0,7,29,0,9,14,0,0,10,3,0,0,0,0,5,0,0,0,0,30,0,0,0,0,0,21,0,9,0,7,47,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,23,36,31,0,0,0,0,0,6,0,0,0,0,0,0,"('654', 'Dec 16, 2017')"
9,94509,Kawfee,52nVxIkEHfVtTE2hyfRdJx,Touch,0.47,0.726,100617,0.34299999999999997,0.9179999999999999,3,0.141,-9.578,0,0.26899999999999996,173.148,4,0.503,30,Touch,Touch Kawfee,28.0,0,0,11,0,0,0,0,0,0,18,47,0,75,56,27,0,0,36,0,0,54,0,0,0,0,0,31,0,0,20,0,0,0,68,0,0,36,0,65,0,0,0,0,0,27,0,0,0,20,0,0,0,0,25,52,0,0,0,50,0,65,0,0,22,15,11,25,0,0,0,0,0,0,0,63,43,0,0,0,0,0,45,47,0,0,52,0,0,0,0,22,0,0,0,0,0,0,0,45,63,0,38,27,0,4,77,0,31,40,100,11,0,0,9,54,0,0,27,0,0,0,20,0,0,0,0,70,0,0,0,0,0,54,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,20,0,0,0,0,31,50,0,75,0,0,0,0,0,0,0,52,0,34,0,0,0,0,0,18,79,0,50,43,0,38,56,11,0,97,0,0,15,0,45,0,0,70,0,52,65,0,0,81,0,15,0,29,52,0,0,0,0,0,0,0,0,0,0,0,43,45,0,0,20,0,0,15,0,0,0,0,97,22,36,0,0,0,0,0,0,13,40,75,63,0,0,0,0,18,18,0,0,0,0,0,0,"('127', 'Jan 8, 2018')"
