,Unnamed: 0,artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,simple_track_name,simple_track_and_artist,artist_popularity,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua & Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo - Brazzaville,Congo - Kinshasa,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Islas Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard & McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Macedonia (FYROM),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar (Burma),Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Rwanda,Réunion,Samoa,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia & South Sandwich Islands,South Korea,South Sudan,Spain,Sri Lanka,St. Barthélemy,St. Helena,St. Kitts & Nevis,St. Lucia,St. Martin,St. Pierre & Miquelon,St. Vincent & Grenadines,Sudan,Suriname,Svalbard & Jan Mayen,Swaziland,Sweden,Switzerland,Syria,São Tomé & Príncipe,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Turks & Caicos Islands,Tuvalu,U.S. Outlying Islands,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis & Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands,date_and_views
0,59800,6058,7zzi9vwI9Oxv738nSig19o,Four & Seven,0.0617,0.608,263475,0.583,3.12e-05,9,0.11900000000000001,-7.926,0,0.0578,84.977,4,0.408,35,Four & Seven,Four & Seven 6058,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"('4284014', 'Jul 3, 2018')"
1,59801,Notis Sfakianakis,7JkvpKzMozpK2v6osw3Uws,Ta Pio Megala S' Agapo,0.308,0.706,252405,0.552,3.79e-06,7,0.0889,-9.331,0,0.0285,148.077,4,0.342,13,Ta Pio Megala S' Agapo,Ta Pio Megala S' Agapo Notis Sfakianakis,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('4038922', 'Apr 26, 2018')"
2,59802,Notis Sfakianakis,5tkEmGc7zUlwRgGZQjWkQT,Kamia,0.35200000000000004,0.38,224103,0.545,0.0,9,0.11599999999999999,-9.352,0,0.0598,74.499,4,0.365,7,Kamia,Kamia Notis Sfakianakis,46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"('590719', 'May 2, 2018')"
3,59803,Warrior,1tYLrptJ56VWore4o9Mj50,Warrior - Mark Sherry Remix,0.0179,0.455,243275,0.9940000000000001,0.0899,9,0.341,-5.075,1,0.0774,137.967,4,0.151,21,Warrior ,Warrior  Warrior,37,0,0,15,0,0,0,0,0,0,21,0,0,78,73,0,0,0,21,0,0,69,0,0,0,0,0,30,0,0,15,0,0,0,52,0,0,0,0,80,0,0,0,0,0,23,0,0,0,17,0,0,0,0,23,50,0,0,0,58,0,76,0,0,23,13,10,0,0,0,0,0,0,0,0,73,69,0,0,0,0,0,36,60,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,28,100,0,19,41,0,4,63,0,50,32,100,6,0,0,4,47,0,0,19,0,0,0,23,0,0,0,0,50,0,0,0,0,0,45,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,19,0,0,0,0,30,58,0,78,0,0,100,0,0,0,0,80,0,23,0,0,32,0,0,21,76,0,34,45,60,0,67,13,0,0,0,0,10,0,41,0,0,65,0,56,52,0,0,56,0,4,0,41,41,0,0,0,0,0,0,0,0,0,0,0,76,63,0,0,10,0,95,10,0,0,0,0,78,26,17,0,0,0,0,0,0,13,30,65,78,36,0,0,0,23,6,0,0,0,0,0,0,"('959246', 'Aug 24, 2008')"
4,59804,Notis Sfakianakis,0VYBjPGM6kKr8XKSYWpnQd,Me Tin Plati Ston Toiho,0.442,0.45399999999999996,186783,0.4370000000000001,0.0,5,0.17800000000000002,-10.007,0,0.028999999999999998,146.553,4,0.33899999999999997,5,Me Tin Plati Ston Toiho,Me Tin Plati Ston Toiho Notis Sfakianakis,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('1707445', 'Nov 26, 2017')"
5,59805,Notis Sfakianakis,2tOiYTzpG5Y4BIJCmsfS5f,Apo To Fos Tou Fegariou,0.0381,0.66,227731,0.602,2.27e-06,7,0.106,-10.042,0,0.0278,105.016,4,0.25,6,Apo To Fos Tou Fegariou,Apo To Fos Tou Fegariou Notis Sfakianakis,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('132037', 'May 6, 2018')"
6,59806,Joel Baker,5UwoFnyoEftWGbTGIaIpG7,Worry About Me,0.29,0.7,203316,0.578,0.0,7,0.122,-8.152999999999999,0,0.344,81.027,4,0.667,37,Worry About Me,Worry About Me Joel Baker,46,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,"('16210', 'Mar 15, 2018')"
7,59807,Aisha Devi,7EIFKRp93qpPulVea8Jbhd,Dislocation of the Alpha,0.024,0.22899999999999998,221333,0.478,0.6609999999999999,6,0.10099999999999999,-9.376,1,0.0377,71.618,3,0.0359,15,Dislocation of the Alpha,Dislocation of the Alpha Aisha Devi,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('11337', 'Mar 22, 2018')"
8,59808,Daddyphatsnaps,3iuMxmUdAocd8h1MX9aYoT,Fact Rap Challenge,0.0050100000000000006,0.7,235567,0.568,0.000277,5,0.111,-4.856,1,0.332,175.87900000000005,4,0.5,15,Fact Rap Challenge,Fact Rap Challenge Daddyphatsnaps,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('41617', 'Mar 18, 2018')"
9,59809,Sebastian Kamae,1Y1MH1D5udgktcI3FjkCbM,Dust,0.512,0.627,220690,0.41600000000000004,0.9129999999999999,2,0.11800000000000001,-7.627999999999999,1,0.0373,87.037,4,0.161,17,Dust,Dust Sebastian Kamae,52,0,0,4,0,0,0,0,0,0,18,0,0,58,36,0,0,0,9,0,0,35,0,0,0,0,20,0,0,0,15,0,0,0,40,0,0,0,0,64,0,0,0,0,0,26,0,0,0,17,0,0,0,0,34,37,0,0,0,39,0,43,0,0,0,18,3,26,0,0,0,0,0,0,0,44,28,0,0,0,0,0,21,30,0,0,100,0,0,0,0,18,0,0,0,0,0,0,17,23,36,0,9,9,0,0,47,0,60,26,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,17,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,6,0,0,0,0,14,38,0,54,0,0,0,0,0,0,0,45,0,9,0,0,0,0,0,20,26,0,27,33,0,0,27,9,0,0,0,0,4,0,27,0,0,34,0,37,46,0,0,43,0,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0,0,11,0,0,7,0,0,0,0,45,0,17,0,0,0,0,0,0,9,13,54,61,17,0,0,0,16,2,0,0,0,0,0,0,"('138', 'Apr 17, 2018')"
