track_id,Track Name,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration_ms_stand,duration_norm,loudness_stand,loudness_norm,tempo_norm,artist_id,artist_popularity,Argentina,Australia,Austria,Belgium,Bolivia: Plurinational State of,Brazil,Canada,Chile,Colombia,Costa Rica,Czech Republic,Denmark,Dominican Republic,Ecuador,El Salvador,Estonia,Finland,France,Germany,Greece,Guatemala,Honduras,Hong Kong,Hungary,Iceland,Indonesia,Ireland,Italy,Japan,Latvia,Lithuania,Luxembourg,Malaysia,Mexico,Netherlands,New Zealand,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Singapore,Slovakia,Spain,Sweden,Switzerland,Taiwan: Province of China,Turkey,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,global
1eq1wUnLVLg4pdEfx9kajC,Rolling In The Deep,Adele,0.73,0.77,8.0,-5.114,1.0,0.0298,0.138,0.0,0.0473,0.507,104.948,228093.0,4.0,228093.0,0.34591012457196524,-5.114,0.8389082601899724,0.32094388067000856,4dpARuHxo51G3z768sgnrY,83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03767323833691197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1iRvhKiXRElIH2Uf4gd95P,Dueles,Jesse & Joy,0.531,0.8340000000000001,2.0,-3.944,1.0,0.052000000000000005,0.277,0.0,0.131,0.526,142.026,247640.0,4.0,247640.0,0.38028832878697544,-3.944,0.8670434050739448,0.5180446211666144,1mX1TWKpNxDSAH16LgDfiR,75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.002170767004341534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.015601461089213117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1iTKkkgXj8kJkGdjGGBFqL,Two Princes - Radio Mix,Fake Pictures,0.747,0.8029999999999999,2.0,-5.314,1.0,0.0345,0.0139,5.479999999999999e-05,0.0668,0.8140000000000001,118.019,181000.0,4.0,181000.0,0.2630855084622054,-5.314,0.8340988337140796,0.3904272341149391,02U68BQCUSYgr9eTBWRHLK,43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4585639941116709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,0.258,0.4370000000000001,11.0,-6.593,0.0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000.0,4.0,239000.0,0.3650927650473894,-6.593,0.8033425514007454,0.7201369360557526,5ZsFI1h6hIdQRw2ti0hz81,83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08731452628103267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1jNOi6m3Hn8nLEeHCp5Msr,Seven Nation Army,The White Stripes,0.753,0.457,0.0,-7.709,1.0,0.0767,0.006790000000000001,0.484,0.311,0.297,123.913,231800.0,4.0,231800.0,0.35242979526440105,-7.709,0.7765059516652638,0.4217587990452751,4F84IBURUo98rz4r61KF70,72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013907461888205403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1kk9Y7DIQBuHymFgdSRckG,Söylenecek Çok Şey Var,Sagopa Kajmer,0.7090000000000001,0.7090000000000001,10.0,-7.877000000000002,1.0,0.196,0.129,0.0,0.109,0.622,168.054,228705.0,4.0,228705.0,0.34698647700351926,-7.877000000000002,0.7724660334255139,0.6564053222196824,1KXTegXtnCPKXjRaX1llcD,66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07640172520024646,-1.0,-1.0,-1.0,-1.0
1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),Cheat Codes,0.741,0.667,10.0,-5.445,1.0,0.134,0.0575,0.0,0.106,0.595,112.956,223504.0,4.0,223504.0,0.3378392400811134,-5.445,0.8309486593723698,0.36351313278438424,7DMveApC7UnC2NPfPvlHSU,79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1lwpe8mLgHhytakM7m6R3W,Habibi,Ghali,0.649,0.711,11.0,-6.924,0.0,0.103,0.145,3.3e-06,0.0972,0.523,111.745,184413.0,4.0,184413.0,0.26908810788850257,-6.924,0.795382950583143,0.3570756497286263,3egWSWp7Y4FyCKIyvXbw7L,66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1mDGDb2fUmUMdqV3tb8VKQ,Now Or Never,Halsey,0.67,0.585,6.0,-4.8610000000000015,0.0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,214802.0,4.0,214802.0,0.3225346341017294,-4.8610000000000015,0.8449921846819766,0.3479589829733623,26VFTg2z8YR0cCuwLzESi2,90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2829581993569132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,0.698,0.375,5.0,-8.279,1.0,0.0491,0.652,0.0,0.173,0.534,91.92,201000.0,4.0,201000.0,0.298260424526062,-8.279,0.7627990862089695,0.25168910837404385,2wY79sveU1sp5g7SokKOiI,90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.9344526361439812,-1.0,-1.0,-1.0,-1.0,-1.0
1n6l1bcpVPXbKd8FhrwxT3,Penantian Berharga,Rizky Febian,0.762,0.527,5.0,-5.678,1.0,0.0402,0.745,0.0,0.101,0.762,124.96,217760.0,4.0,217760.0,0.32773700418757373,-5.678,0.8253456775279548,0.4273244842305587,28DdkLhrzQNizZ0ExQpyku,63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13162675948592412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1oWQ8tQnoJTXQsn1Il2uMX,Ready For Action - Radio Mix,Dimitri Vegas & Like Mike,0.639,0.973,10.0,-4.644,0.0,0.107,0.00403,0.00336,0.336,0.168,130.046,224769.0,4.0,224769.0,0.3400640535221523,-4.644,0.8502104124083203,0.45436084989660686,73jBynjsVtofjRpdpRAJGk,74,-1.0,-1.0,-1.0,0.07759736657173504,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1pJQAHpD51J7GYaFrrFO9S,Don't Say,The Chainsmokers,0.5670000000000001,0.464,5.0,-9.66,1.0,0.0302,0.0199,9.31e-06,0.269,0.309,99.806,228480.0,4.0,228480.0,0.34659075919780086,-9.66,0.7295899963929301,0.2936098279262374,69GGBxA162lTqCwzJG5jLp,88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012007566411711489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1pWYnQIlqxTh5bxuPmTG4E,Desde Esa Noche,Thalía,0.78,0.929,11.0,-0.7390000000000001,0.0,0.0532,0.171,0.0,0.0677,0.8370000000000001,95.012,227693.0,4.0,227693.0,0.3452066262506881,-0.7390000000000001,0.9441144643501262,0.26812568773688716,23wEWD21D4TPYiJugoXmYb,74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13029712615684363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25854037267080743,-1.0
1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,0.636,0.633,4.0,-4.23,1.0,0.126,0.371,0.0,0.102,0.512,99.721,181880.0,4.0,181880.0,0.26463320476901514,-4.23,0.8601659252134182,0.2931579814689794,5p7f24Rk5HkUZsaS3BLG5F,81,-1.0,0.07159684982835603,-1.0,0.07378777231201687,-1.0,-1.0,0.029697652256779,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5277419354838709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5661345309119518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,0.6940000000000001,0.7120000000000001,7.0,-3.923,0.0,0.046,0.133,0.0,0.211,0.799,98.022,201122.0,4.0,201122.0,0.2984749915140515,-3.923,0.8675483948539137,0.28412636816449344,1Xylc3o4UrD53lo9CvFvVg,82,-1.0,0.034889721555341154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37553709538814095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02122361868626986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1rY4UYyZ3PcuYgWIddkcnL,Beni Sen İnandır,Pinhani,0.825,0.4,0.0,-12.626,1.0,0.0456,0.49,0.0,0.0981,0.838,106.0,224717.0,4.0,224717.0,0.33997259874038627,-12.626,0.6582662017554407,0.3265361450586603,4Bdqzh78prwuqwInMb555P,61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3352587800369686,-1.0,-1.0,-1.0,-1.0
1sBhJGPUKrdRycgKxve70v,Hot2Touch,Felix Jaehn,0.755,0.7190000000000001,1.0,-5.316,0.0,0.0421,0.000875,1.53e-05,0.326,0.813,121.986,160826.0,4.0,160826.0,0.22760457062859335,-5.316,0.8340507394493206,0.41151517406720295,4bL2B6hmLlMWnUEZnorEtG,77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11645250114731528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2563433720654494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1sCxVKWImDZSZKvG0U9B23,Bad Liar,Selena Gomez,0.953,0.41,1.0,-6.542999999999998,1.0,0.0705,0.175,0.0,0.0768,0.718,121.074,214648.0,4.0,214648.0,0.32226378724803767,-6.542999999999998,0.8045449080197187,0.40666712737285843,0C8ZW7ezQVs4URX5aX7Kqx,87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15078356628547226,-1.0,-1.0,-1.0,-1.0,-1.0,0.04855232225294469,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28011162000667295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1sTUEdVO85YU8Ymk2jeAls,Oh Lord,MiC LOWRY,0.273,0.794,7.0,-6.644,0.0,0.0675,0.0217,0.0,0.0616,0.377,95.902,214745.0,4.0,214745.0,0.3224343855909474,-6.644,0.8021161476493929,0.27285678593641194,0AJUYWKztkg5dnrHDIBv47,44,-1.0,-1.0,-1.0,0.05207678366682694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,0.6829999999999999,0.4270000000000001,8.0,-6.827000000000001,1.0,0.0777,0.368,0.0,0.0604,0.426,113.634,176347.0,4.0,176347.0,0.2549020642399492,-6.827000000000001,0.7977155224239509,0.36711727276110084,0ZED1XzwlLHW4ZaG4lOT6m,85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0037844966138714507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.99194155902497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01412566975158305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1tVbbinwnXwxdU3yDsIlf6,You & I,Picture This,0.593,0.573,2.0,-7.4,1.0,0.0335,0.0333,0.0,0.202,0.42,124.829,226673.0,4.0,226673.0,0.34341270553143144,-7.4,0.7839365155705182,0.426628109102314,7jLSEPYCYQ5ssWU3BICqrW,66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014743813175322413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,0.752,0.708,5.0,-5.4620000000000015,1.0,0.0525,0.0824,0.0,0.08800000000000001,0.546,96.033,231827.0,4.0,231827.0,0.35247728140108725,-5.4620000000000015,0.8305398581219189,0.2735531610646566,06HL4z0CvFAxyc27GXpf02,87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14894316966855828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1uGERQ2DVv7j9WSsWzOHVp,Kontrollieren,RAF Camora,0.723,0.936,4.0,-5.16,1.0,0.228,0.52,5.570000000000001e-05,0.0617,0.364,132.00799999999998,201249.0,4.0,201249.0,0.298698352231057,-5.16,0.837802092100517,0.46479052929825576,0Dvx6p8JDyzeOPGmaCIH1L,80,-1.0,-1.0,0.13312381404174572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1ugI5iU8E5yKoOYMmYbVLE,100 Años,Ha*Ash,0.56,0.754,5.0,-4.923,1.0,0.0841,0.0856,0.0,0.132,0.607,170.021,184653.0,4.0,184653.0,0.2695102068812688,-4.923,0.8435012624744499,0.6668615808246995,5xd2Tg7Zo8755eCy8Gxkp8,74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07417574084746277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1uoL9GX45dTnmrWQ7Ii1Ft,Not Afraid Anymore,Halsey,0.5479999999999999,0.731,5.0,-6.997000000000001,0.0,0.0704,0.0030800000000000003,4.02e-05,0.123,0.477,131.97299999999998,226800.0,4.0,226800.0,0.3436360662484369,-6.997000000000001,0.7936275099194421,0.464604474874679,26VFTg2z8YR0cCuwLzESi2,90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.001032572984135924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,0.8190000000000001,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160.0,4.0,219160.0,0.3301992483120437,-3.059,0.8883251172297704,0.40089944024197705,7CajNmpbOovFoOoasH2HaY,89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.177431879147254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0774918242570738,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4259458109885374
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437.0,4.0,197437.0,0.2919940132292859,-7.621,0.7786220993146566,0.251954900407725,5JZ7CnR6gTvEMKX4g70Amv,85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4209681733083712,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06500208905862899,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,0.7070000000000001,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459.0,4.0,212459.0,0.3184138926848486,-4.581,0.8517253817482264,0.41617716633797047,6MDME20pz9RveH9rEXvrOM,83,-1.0,-1.0,0.09813804554079697,-1.0,-1.0,-1.0,-1.0,0.027377501820129952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4327556574047551,-1.0,-1.0,-1.0,-1.0,-1.0,0.47140347452664455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,0.7909999999999999,0.619,1.0,-5.886,1.0,0.0532,0.00784,0.004229999999999999,0.35100000000000003,0.371,103.989,173987.0,4.0,173987.0,0.25075142414441415,-5.886,0.8203438739930262,0.31584598946400383,3TVXtAsR1Inumwj472S9r4,97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4150253807106599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09110225763612217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1yNyoWWWikbLhwIGWjZuDW,All Night,The Vamps,0.563,0.775,8.0,-6.433,1.0,0.0366,0.00251,0.0,0.326,0.458,144.945,197793.0,4.0,197793.0,0.2926201267352226,-6.433,0.8071900925814597,0.5335615600929209,7gAppWoH7pcYmphCVTXkzs,74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
