,Unnamed: 0,artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,simple_track_name,simple_track_and_artist,artist_popularity,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua & Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo - Brazzaville,Congo - Kinshasa,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Islas Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard & McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Macedonia (FYROM),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar (Burma),Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Rwanda,Réunion,Samoa,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia & South Sandwich Islands,South Korea,South Sudan,Spain,Sri Lanka,St. Barthélemy,St. Helena,St. Kitts & Nevis,St. Lucia,St. Martin,St. Pierre & Miquelon,St. Vincent & Grenadines,Sudan,Suriname,Svalbard & Jan Mayen,Swaziland,Sweden,Switzerland,Syria,São Tomé & Príncipe,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Turks & Caicos Islands,Tuvalu,U.S. Outlying Islands,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis & Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands,date_and_views
0,107600,Beta Radio,3dr8xPneQCutILjSfFBHiN,On Your Horizon,0.7979999999999999,0.281,292520,0.294,0.273,9,0.0869,-15.026,0,0.0304,91.351,4,0.23600000000000002,55,On Your Horizon,On Your Horizon Beta Radio,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,100,53,0,0,0,0,0,0,0,0,0,0,0,0,"('2457', 'Sep 14, 2018')"
1,107601,88rising,5qZIrB9CjgKdMspTFkUbNt,Beam (feat. Playboi Carti),0.0123,0.802,151073,0.659,0.0095,11,0.136,-5.9270000000000005,0,0.127,152.969,4,0.47100000000000003,55,Beam ,Beam  88rising,70,0,0,0,0,0,0,0,0,0,5,0,0,100,56,0,0,0,13,0,0,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,0,54,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,22,0,0,0,16,0,33,0,0,0,2,4,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,91,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,19,5,0,2,58,0,9,9,58,4,0,0,0,27,0,0,11,0,0,0,0,0,0,0,0,30,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,34,0,90,0,0,0,0,0,0,0,51,0,31,0,0,0,0,0,4,20,0,11,16,0,0,15,4,0,0,0,0,5,0,9,0,0,26,0,18,0,0,0,48,0,4,0,8,27,0,0,0,0,0,0,0,0,0,0,0,33,37,0,0,4,0,0,6,0,0,0,0,59,0,4,0,0,0,0,0,0,4,18,58,66,0,0,0,0,9,4,0,0,0,0,0,0,"('880058', 'Jul 23, 2018')"
2,107602,Underoath,1kM2VS4HfIU6gNl1LTOQk0,Rapture,3.4399999999999996e-05,0.546,214987,0.937,0.0033299999999999996,7,0.10400000000000001,-4.247,1,0.0736,96.03299999999999,4,0.389,55,Rapture,Rapture Underoath,59,0,0,1,0,0,0,0,0,0,6,0,0,41,12,0,75,0,3,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,27,0,0,0,0,37,0,0,0,0,0,9,0,0,0,4,0,0,0,0,8,17,0,0,0,14,0,14,0,0,4,3,1,0,0,0,0,0,0,0,0,24,14,0,0,0,0,0,0,14,100,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8,25,0,4,3,0,0,33,0,9,14,50,1,0,0,0,50,0,0,6,0,0,0,0,0,0,0,0,20,0,0,20,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,20,0,40,0,0,96,0,0,0,0,17,0,4,0,0,0,0,0,6,20,0,11,24,14,0,17,4,0,0,0,0,1,0,16,0,0,20,0,14,0,0,0,61,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,3,0,0,1,0,0,0,0,50,0,3,0,0,0,0,0,0,4,11,35,48,0,0,0,0,4,0,0,0,0,0,0,0,"('1130242', 'Mar 20, 2018')"
3,107603,Los Hijos De Garcia,2FhDsHZwgCILLXbpIHOget,El Tuna,0.299,0.8109999999999999,213024,0.856,0.0,2,0.198,-6.516,1,0.0799,107.49700000000001,3,0.851,53,El Tuna,El Tuna Los Hijos De Garcia,59,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,21,0,0,0,0,15,0,0,0,0,0,0,0,0,0,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,50,0,0,0,0,16,0,0,0,0,0,0,0,"('778231', 'Feb 8, 2018')"
4,107604,Alle Farben,625SfHM2FVyyUj3cT8108G,H.O.L.Y.,0.215,0.565,175440,0.645,0.0,0,0.184,-5.858,0,0.0563,100.064,4,0.483,69,H.O.L.Y.,H.O.L.Y. Alle Farben,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,"('3065807', 'Mar 23, 2018')"
5,107605,El de La Guitarra,6NvAr4wSu5QmZjv141KRoZ,Al Millon Ando Yo,0.59,0.76,144765,0.6970000000000001,0.0,7,0.312,-3.6919999999999997,0,0.0309,112.51700000000001,3,0.9079999999999999,55,Al Millon Ando Yo,Al Millon Ando Yo El de La Guitarra,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('879735', 'Sep 24, 2018')"
6,107606,The Japanese House,3Syzpog7nf7MfJZ8onxhY3,Follow My Girl,0.228,0.5760000000000001,244686,0.7340000000000001,4.8e-06,0,0.141,-6.38,0,0.158,98.837,4,0.48,55,Follow My Girl,Follow My Girl The Japanese House,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,0,0,0,0,0,0,0,0,0,0,0,0,"('96146', 'Nov 12, 2018')"
7,107607,Elevation Worship,5kXDcnLIrCnz5kWqSQm3Nr,Then He Rose,9.92e-05,0.478,323018,0.8009999999999999,0.0,11,0.7240000000000001,-5.048,1,0.0375,93.949,4,0.26,54,Then He Rose,Then He Rose Elevation Worship,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"('126995', 'Sep 28, 2018')"
8,107608,Beartooth,3hEjMuyL8KuZUHKOjX5Wf0,Greatness or Death,0.00337,0.55,202377,0.971,0.000502,5,0.5479999999999999,-3.1189999999999998,0,0.20600000000000002,99.949,4,0.284,55,Greatness or Death,Greatness or Death Beartooth,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"('309125', 'Sep 27, 2018')"
9,107609,Chelsea Cutler,47vrIAhqNRPvMC892wvWEk,Water on the Bridge,0.484,0.5870000000000001,247845,0.34,0.0,1,0.28600000000000003,-9.141,0,0.032,88.06,4,0.161,55,Water on the Bridge,Water on the Bridge Chelsea Cutler,72,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,69,0,0,0,0,0,0,0,0,0,0,0,0,"('449735', 'Jun 8, 2018')"
