,Unnamed: 0,artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,simple_track_name,simple_track_and_artist,artist_popularity,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua & Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo - Brazzaville,Congo - Kinshasa,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Islas Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard & McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Macedonia (FYROM),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar (Burma),Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Rwanda,Réunion,Samoa,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia & South Sandwich Islands,South Korea,South Sudan,Spain,Sri Lanka,St. Barthélemy,St. Helena,St. Kitts & Nevis,St. Lucia,St. Martin,St. Pierre & Miquelon,St. Vincent & Grenadines,Sudan,Suriname,Svalbard & Jan Mayen,Swaziland,Sweden,Switzerland,Syria,São Tomé & Príncipe,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Turks & Caicos Islands,Tuvalu,U.S. Outlying Islands,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis & Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands,date_and_views
0,59700,Yung Caleb,2sVtjVdPKMc0I95EPYh4eA,Spike Lee,0.000181,0.8370000000000001,285257,0.5,0.847,2,0.0612,-6.86,1,0.043,114.99,4,0.158,23,Spike Lee,Spike Lee Yung Caleb,26.0,0,0,0,0,0,0,0,0,0,7,0,0,40,22,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,49,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,17,0,0,0,9,0,33,0,0,3,0,1,0,0,0,0,0,0,0,0,100,53,0,0,0,0,0,10,16,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,1,2,0,0,59,0,18,37,0,3,0,0,0,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,9,0,10,26,13,0,9,1,0,0,0,0,1,40,0,0,0,15,0,0,0,0,0,52,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,32,40,0,0,2,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,38,81,0,0,0,0,0,0,0,0,0,0,0,0,"('5990', 'May 1, 2017')"
1,59701,Yung Caleb,0cFEWrSAhschrP8h8khBvL,Lowkey,4.35e-05,0.713,271229,0.787,0.929,7,0.0807,-4.962,1,0.0408,134.971,4,0.657,23,Lowkey,Lowkey Yung Caleb,26.0,0,0,0,0,0,0,0,0,0,1,0,0,23,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,24,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,0,0,0,5,0,18,0,0,3,0,1,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,0,24,0,3,2,15,1,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,14,0,35,0,0,15,0,0,0,0,23,0,2,0,0,0,0,0,0,9,0,3,9,64,0,5,0,0,0,0,0,2,0,5,0,0,6,0,7,0,0,0,15,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,73,8,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,100,32,0,0,0,0,0,2,0,0,0,0,0,0,"('2033900', 'May 25, 2018')"
2,59702,c a n d i d !,1kV8JGBGDB4kKwMQDZf6uy,Remedy,0.0516,0.7390000000000001,140467,0.836,6.36e-05,5,0.113,-8.045,1,0.0609,109.94200000000001,4,0.7609999999999999,26,Remedy,Remedy c a n d i d !,33.0,0,0,0,0,0,0,0,0,0,2,0,0,22,9,0,0,22,13,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,2,0,0,0,0,8,0,0,0,0,10,0,14,0,0,0,2,1,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,6,71,0,8,0,0,0,0,0,0,0,0,100,0,0,0,6,12,0,29,1,0,0,20,0,5,8,67,1,0,0,0,36,0,0,13,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,0,59,0,4,0,0,0,0,0,0,2,0,0,0,0,21,10,0,33,0,0,70,0,0,0,0,14,14,32,0,0,0,0,0,2,32,0,6,48,0,24,9,1,0,0,0,0,6,0,5,0,0,18,0,12,0,0,0,37,0,1,0,6,17,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,1,0,0,0,0,0,0,0,75,0,2,0,0,0,0,0,0,2,29,18,29,0,0,0,0,0,0,0,0,0,0,0,0,"('837218', 'Aug 5, 2016')"
3,59703,The Lion,6YJspBUGFg2bZEu53blSHn,Mi Corazon,0.0592,0.862,204760,0.785,0.114,7,0.109,-4.364,1,0.0583,96.993,4,0.513,1,Mi Corazon,Mi Corazon The Lion,61.0,0,0,10,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,41,0,0,0,70,0,0,0,0,53,0,0,0,0,0,0,0,0,0,71,100,0,73,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,56,0,50,94,0,0,0,4,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,9,36,0,0,0,57,0,0,0,0,0,0,0,"('306931', 'Feb 14, 2018')"
4,59704,Iamsu!,5YHugtcJNK5J7j3H3oJfAv,Wrong Time,0.439,0.6579999999999999,186436,0.743,3.16e-06,0,0.109,-4.792,1,0.0957,93.84200000000001,4,0.514,13,Wrong Time,Wrong Time Iamsu!,62.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,"('20521', 'Apr 20, 2017')"
5,59705,Brighty,6lbOp4P5bz45LqPqKYyAnl,Never Know Me,0.34,0.7440000000000001,254860,0.7020000000000001,0.0,2,0.187,-7.55,1,0.126,83.929,4,0.47600000000000003,1,Never Know Me,Never Know Me Brighty,25.0,0,0,0,0,0,0,0,0,0,11,0,0,53,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,53,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,11,0,0,54,0,0,26,0,3,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,73,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,67,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,100,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,6,20,64,80,0,0,0,0,0,5,0,0,0,0,0,0,"('76', 'Feb 20, 2018')"
6,59706,Iamsu!,4l23FzoVQDcxODT5aiUVbk,Big Chips (feat. Show Banga),0.0969,0.826,217862,0.6659999999999999,0.0,5,0.261,-6.487,0,0.0544,99.135,4,0.596,14,Big Chips ,Big Chips  Iamsu!,62.0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,51,0,0,0,0,0,0,0,0,0,0,0,0,"('33241', 'Jun 12, 2017')"
7,59707,Iamsu!,5IY3ch1XhD1907WmIB3swX,Advancing on My Own,0.00866,0.741,186254,0.551,0.0,6,0.107,-7.606,0,0.0376,84.99600000000002,4,0.327,14,Advancing on My Own,Advancing on My Own Iamsu!,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('87643', 'Jul 20, 2017')"
8,59708,SOSUPERSAM,1DmfUOMAntymvmQIH61F7N,Good For It,0.0234,0.853,198750,0.532,7.240000000000001e-05,6,0.078,-6.102,0,0.0327,128.013,4,0.662,12,Good For It,Good For It SOSUPERSAM,24.0,0,0,2,0,0,0,0,0,0,2,0,0,29,13,0,76,0,4,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,31,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,15,0,0,0,4,0,22,0,0,0,0,3,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,9,31,0,11,0,0,0,0,0,0,0,0,100,0,0,0,3,8,0,6,2,0,0,29,0,6,5,69,1,0,0,0,20,0,0,4,0,0,0,4,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,11,0,36,0,0,27,0,0,0,0,16,0,4,0,0,0,0,0,3,12,0,4,8,0,0,8,1,0,0,0,0,3,0,7,0,0,13,0,8,0,0,0,25,0,1,0,5,12,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,2,0,0,1,0,0,0,0,54,0,1,0,0,0,0,0,0,1,8,33,37,0,0,0,0,0,1,0,0,0,0,0,0,"(None, None)"
9,59709,Don McLean,33K4WVN2M418FWN6GJxjNN,Rock 'n' Roll Your Baby,0.0913,0.528,294627,0.777,0.0,2,0.401,-5.5870000000000015,1,0.0397,134.04,4,0.66,20,Rock 'n' Roll Your Baby,Rock 'n' Roll Your Baby Don McLean,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"('267301', 'Jun 7, 2018')"
